Date,severity_1_actual,severity_1_forecast,severity_2_actual,severity_2_forecast,severity_3_actual,severity_3_forecast,severity_4_actual,severity_4_forecast
2016-10-05,2.0,1.980480432510376,1775.0,1777.5023193359375,774.0,775.0626831054688,75.0,76.05560302734375
2016-10-06,3.0,2.7235660552978516,1208.0,1216.3721923828125,504.0,512.2672729492188,54.0,54.0151252746582
2016-10-07,2.0,2.0623044967651367,1732.0,1725.607177734375,738.0,737.6329956054688,74.0,73.39242553710938
2016-10-08,1.0,0.8714219331741333,334.0,329.6867980957031,331.0,327.0201110839844,31.0,32.67601013183594
2016-10-09,0.0,0.027087794616818428,38.0,30.45684814453125,35.0,35.04637908935547,22.0,22.20597267150879
2016-10-10,3.0,2.753462076187134,1006.0,1001.54833984375,343.0,343.5550231933594,29.0,28.575115203857422
2016-10-11,1.0,1.0651123523712158,1902.0,1906.1429443359375,726.0,729.3959350585938,72.0,72.53019714355469
2016-10-12,2.0,2.0561981201171875,1686.0,1687.0423583984375,620.0,624.7877197265625,58.0,58.33527374267578
2016-10-13,5.0,4.371737957000732,1826.0,1812.083251953125,695.0,696.683349609375,64.0,63.703067779541016
2016-10-14,1.0,1.154630422592163,2038.0,2031.517333984375,739.0,738.7770385742188,88.0,87.54096984863281
2016-10-15,0.0,0.1302472949028015,415.0,399.44891357421875,313.0,313.85833740234375,49.0,48.76276779174805
2016-10-16,0.0,0.0725288912653923,423.0,412.4128723144531,360.0,355.307861328125,35.0,36.49577331542969
2016-10-17,1.0,1.030711054801941,1851.0,1852.59521484375,797.0,793.7858276367188,51.0,51.85743713378906
2016-10-18,2.0,1.9212892055511475,1740.0,1747.393310546875,673.0,682.5052490234375,65.0,64.80545043945312
2016-10-19,0.0,0.23515339195728302,1862.0,1855.5228271484375,792.0,792.2969360351562,64.0,64.9012222290039
2016-10-20,0.0,0.4696255624294281,1649.0,1671.7064208984375,801.0,797.4231567382812,72.0,71.66835021972656
2016-10-21,3.0,2.9040470123291016,1680.0,1677.8270263671875,808.0,806.364013671875,84.0,83.4141845703125
2016-10-22,0.0,-0.03852654621005058,393.0,369.37261962890625,338.0,338.4044189453125,74.0,69.05218505859375
2016-10-23,2.0,1.688886046409607,364.0,380.0958251953125,297.0,288.3409729003906,37.0,38.2915153503418
